Name	control_1	control_2	control_3	NVP64wt_1	NVP64wt_2	NVP64wt_3	NVP64cu_1	NVP64cu_2	NVP64cu_3
AT4G25350.1	1.49043	1.37172	1.2528	1.40011	1.37209	1.60512	1.3724	2.11702	1.8803
AT4G10720.2	0	0	0	0	0	0	0	0.229235	0
AT4G25360.1	13.1462	12.227	11.6244	11.6853	11.2313	11.536	10.9997	12.7122	12.6177
jgi|MoeNVP64_1|332240|fgenesh1_kg.2_#_1042_#_TRINITY_DN3306_c0_g1_i1	NA	NA	NA	0	0	0	0	0	0
AT4G25390.2	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|335281|fgenesh1_kg.3_#_1517_#_TRINITY_DN6217_c1_g1_i1	NA	NA	NA	0	0.007669	0	0	0	0
AT4G25410.1	5.26209	4.34061	4.07747	3.91586	4.68531	4.06005	3.34776	2.92735	3.19385
AT4G14225.1	0	0	0	0	0	0	0	0	0
AT4G25420.1	0.652182	1.05269	0.778438	0.772368	1.13887	0.838095	0.929551	0.547589	0.942463
AT1G79920.2	0	0	0	0	0	0	0	0	0
AT3G44380.1	10.7591	10.451	9.63094	10.9543	10.4368	10.6978	11.4657	11.9574	10.3915
AT4G25430.1	0.038546	0.082373	0.02592	0.078345	0.05484	0.071283	0.066124	0.072763	0.083263
AT2G47410.2	1.05057	1.20268	0.172734	0.754549	0.141733	0.493116	1.84914	0.807866	0.60577
AT4G25434.1	2.66453	0	2.03387	1.3859	1.46398	0	1.65695	2.03915	3.95407
jgi|MoeNVP64_1|281153|e_gw1.11.158.1	NA	NA	NA	0	0	0.010477	0	0	0
AT5G38397.1	0	0	0	0	0	0	0	0	0
AT4G25434.10	1.45434	3.01675	3.50092	3.47863	2.6916	3.26884	1.56978	2.43712	1.81249
jgi|MoeNVP64_1|355214|fgenesh1_kg.17_#_293_#_TRINITY_DN6135_c0_g2_i1	NA	NA	NA	0	0.166581	0	0	0	0
AT4G11830.1	8.48653	7.62186	5.17378	7.85623	7.32655	9.69395	6.98859	7.16854	8.6156
AT4G25434.13	0	0.994483	0	0	0	0	0	0	0
AT4G29540.4	0.069676	0.285073	0.053723	0	0	0.076565	0.182051	0.060335	0.238549
AT4G25434.7	0.87547	0.60165	0.759441	0	1.40009	0	0	0.783857	1.02694
AT5G48220.1	3.80795	4.04795	5.15739	4.57459	3.99734	4.56038	4.17491	4.5818	4.82471
AT5G37950.1	0	0	0	0	0	0	0	0	0
AT1G14350.1	5.24554	6.55587	5.56932	5.10087	6.02308	5.62108	5.61017	4.19801	6.77712
AT4G25434.9	0	0	0	0.703401	0	1.33022	2.61413	0	0
AT4G13750.1	1.76042	1.82348	1.66679	1.69446	2.11669	1.82948	2.00913	1.96902	2.03293
AT4G25470.1	0.108446	0.066214	0.036462	0.094465	0.270007	0.24066	0.15503	0.170595	0.13386
AT4G25490.1	0	0.033865	0.037297	0	0	0.164114	0	0.0698	0.102694
AT5G10140.1	0	0	0	0	0	0.047147	0	0	0
AT1G28210.2	3.01867	3.13654	2.87491	2.55624	3.16115	2.44508	2.68557	2.02632	2.25615
AT1G16515.1	0	0	0	0	0	0	0	0	0
AT4G25500.2	0.693956	0.867216	0.732121	1.22152	0.536308	1.19172	1.39978	1.72716	0.691693
AT4G25510.1	0	0	0	0	0	0	0	0	0
AT2G39630.3	3.99284	2.66303	1.99606	2.31463	1.65459	2.48117	1.37155	2.65586	2.91483
AT4G33790.1	7.49569	4.69541	4.38664	4.50687	5.00523	3.91009	1.96115	5.3951	4.84435
AT4G25540.1	0.916416	0.954771	0.968384	0.815163	0.832996	0.882339	0.827635	0.947337	0.978556
AT4G25560.1	7.20562	5.14264	5.90688	4.51331	4.14011	3.98426	3.2453	3.59359	4.84648
AT4G25560.2	0	0	0	0	0	0	0	1.28731	1.02196
AT4G25570.1	0	0	0	0	0	0	0	0	0
AT1G22200.1	22.252	21.2186	22.2921	19.9728	21.831	21.9056	20.9146	22.1378	23.8671
AT4G25590.2	0	0	0	0	0.107681	0	0	0	0
AT4G25600.2	0	0.498087	0.135416	0.266231	0.369788	0	0	0.466282	0.205936
jgi|MoeNVP64_1|382261|estExt_Genemark1.C_12_t10119	NA	NA	NA	0	0	0	0	0	0
AT1G67940.1	23.0153	17.4513	19.0039	19.6285	20.1037	22.1819	12.9235	17.3784	21.3809
AT4G25600.3	0.889739	0	0	0.424484	0.376918	0	0.328368	0.481995	0
AT4G25610.2	0	0.05454	0	0	0	0	0	0	0.056854
jgi|MoeNVP64_1|374917|estExt_Genemark1.C_1_t20185	NA	NA	NA	0.005017	0	0	0	0	0
AT5G47455.2	4.89866	7.96634	6.59305	7.19925	7.96722	7.3889	5.54888	7.02816	4.52662
AT2G01940.1	1.29438	1.4299	1.37291	1.48784	1.2103	1.16971	1.43072	1.43581	1.30947
AT3G61080.2	0	0.054889	0.094801	0	0.175086	0	0.213594	0.156165	0.059961
AT4G25630.1	95.6978	104.478	90.3283	88.3951	93.558	94.7128	101.793	94.8388	83.6755
AT4G25640.2	7.41184	4.27424	5.462	4.98488	3.71529	6.08959	2.63534	3.10147	3.85742
jgi|MoeNVP64_1|357060|fgenesh1_kg.19_#_373_#_TRINITY_DN4315_c0_g2_i1	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|307605|estExt_Genewise1Plus.C_7_t10235	NA	NA	NA	0.011363	0.00464	0	0.007459	0	0.020127
AT4G25640.3	5.81387	3.20936	3.95136	4.56254	2.56582	5.149	2.96307	3.15474	3.78384
AT4G25650.1	6.76023	5.3536	7.21692	6.74924	6.74563	6.85224	6.07051	6.23625	6.9988
AT1G01420.1	0	0	0	0	0	0	0	0	0
AT4G25650.2	0.318785	0.429056	0.06562	0.378576	0.211191	0.52053	0.275852	0.53417	0.417662
jgi|MoeNVP64_1|357012|fgenesh1_kg.19_#_325_#_TRINITY_DN6601_c0_g1_i3	NA	NA	NA	0	0	0	0	0	0.025005
AT5G26700.1	0.073953	0	0.074594	0.064419	0	0	0.158581	0.0349	0
AT3G14130.4	0	0	0	0	0	0	0	0	0
AT4G25660.1	19.7921	18.0985	18.8368	18.8744	17.6008	19.0693	17.1466	19.1571	21.1527
AT4G25710.2	0.942232	2.48817	1.2815	0.910373	0.318898	1.27125	2.07902	2.0091	1.59916
AT5G65220.1	58.127	58.0626	60.5105	70.9419	65.5461	59.1812	72.1385	65.3133	69.7777
AT4G25720.2	0.697137	1.01379	1.51973	1.67399	0.313271	1.56626	0.258969	0.709685	0.239771
AT4G25720.3	0	0.202995	0.178388	0	0	0	0	1.06499	0.198413
AT5G12300.1	2.38878	1.89912	2.59356	2.65881	2.77907	2.52171	2.68924	2.16071	3.53215
AT4G25720.4	0	1.11915	0.637502	0.303294	2.7734	1.38764	0	0.75821	0
jgi|MoeNVP64_1|335510|fgenesh1_kg.3_#_1746_#_TRINITY_DN29_c0_g2_i1	NA	NA	NA	0	0	0	0	0	0
AT4G36840.2	1.96712	0	0	0	1.36562	0	0	0	0
AT4G25730.1	22.4826	24.8472	20.4694	23.1583	24.067	22.8008	24.6927	24.0166	24.7334
jgi|MoeNVP64_1|333428|fgenesh1_kg.2_#_2230_#_TRINITY_DN7704_c10_g1_i1	NA	NA	NA	0	0	0	0	0	0.006931
AT5G19960.2	0	0	0	0	0	0	0	0	0
AT2G01650.1	13.2352	9.72612	12.5845	9.73437	11.7179	10.9825	9.47316	11.4296	11.9441
AT4G25740.1	232.457	255.954	229.742	222.308	221.112	218.724	264.29	243.664	236.96
AT4G25760.1	9.58477	7.45685	7.5888	7.72064	8.13797	7.31879	5.56921	4.08556	4.57971
AT4G25770.1	7.77365	6.72438	8.57728	8.13835	7.62637	7.18202	6.93505	6.80625	8.45923
AT1G06225.1	0.679506	1.24467	0.685401	0.591902	2.17521	0.75397	1.16568	3.20676	1.25812
AT4G25770.2	0.823142	0.492043	0.217728	0.296951	0.231619	0.569382	0.490782	1.28816	0.20003
AT4G25820.1	60.0173	39.9921	33.9394	45.755	48.1321	43.7058	13.0927	45.6078	40.8837
AT4G25845.1	0.478881	0.267404	0.346515	0	0	0	1.15996	0.640945	0.785139
jgi|MoeNVP64_1|328097|fgenesh1_pg.28_#_3	NA	NA	NA	0	0	0	0	0	0
AT4G25850.1	0.805687	0	0.517841	0.803232	0.221492	0	0.847603	0.234643	0
AT5G26749.2	0.27729	0.344615	0.11433	0.209152	0.394516	0.108834	0	0.090298	0.096176
AT4G25870.1	23.4307	23.3812	22.679	21.7293	22.8299	23.5998	22.8312	24.8552	26.38
jgi|MoeNVP64_1|359088|fgenesh1_kg.22_#_364_#_TRINITY_DN4555_c0_g5_i1	NA	NA	NA	0.012073	0	0	0.017832	0	0.006415
AT4G25880.1	16.9262	16.0957	17.7261	16.5596	17.4457	18.5524	16.6566	17.2581	19.3434
AT4G25880.2	0.077968	0	0	0	0	0	0	0.073948	0.107925
AT4G25880.4	1.17984	0.894546	0.33613	1.4607	1.52471	1.75998	1.85425	1.77698	1.6464
AT5G46090.1	14.6418	5.34379	7.66204	10.2928	7.98801	8.55072	2.80135	8.90142	8.52697
AT3G11470.9	0	0	0	0	0	0	0	0	0
AT4G25890.1	161.027	165.343	154.5	155.091	155.2	148.749	180.003	157.175	161.192
jgi|MoeNVP64_1|351938|fgenesh1_kg.13_#_1263_#_TRINITY_DN7511_c2_g2_i2	NA	NA	NA	0	0	0.014672	0	0	0
AT4G25900.1	53.0983	39.8708	47.4723	43.0524	43.4084	44.1138	35.1927	43.5302	48.5863
AT2G17850.3	0	0.082855	0.092188	0.403504	0.202761	0	0	0	0
AT4G25910.1	8.33531	7.54756	8.91525	7.80867	9.22984	8.96953	9.06504	7.00634	7.92032
jgi|MoeNVP64_1|290753|estExt_Genewise1.C_5_t10096	NA	NA	NA	0.010773	0	0.009148	0.010608	0.011673	0.003816
AT5G03920.1	0	0	0	0	0	0	0	0	0
AT2G33280.2	0	0	0.088873	0	0	0	0	0	0.078575
AT4G25920.1	0.031454	0.028807	0	0.013699	0.016782	0.034901	0.026979	0	0.014559
AT4G25940.1	3.09724	1.70957	1.97596	2.57668	2.12126	2.34838	1.20881	2.2287	2.24677
jgi|MoeNVP64_1|336850|fgenesh1_kg.4_#_1205_#_TRINITY_DN325_c0_g2_i1	NA	NA	NA	0	0	0	0	0	0
AT1G01750.2	83.8843	74.9955	65.5336	58.0673	64.732	56.0508	40.6908	73.5138	63.492
AT4G25990.1	0	0	0	0	0	0	0	0	0
AT4G25990.2	0	0	0	0	0	0	0	0	0
AT4G26010.1	0	0	0	0	0	0	0	0	0
AT4G23600.3	0	0	0	0	0	0	0	0	0
AT4G26080.1	36.8798	29.7941	33.105	32.1851	28.9859	31.5766	23.0167	30.4709	30.2563
AT3G21250.2	0.325791	0.257378	0.075079	0.065473	0.057139	0.180351	0.040653	0	0.272684
AT4G26110.1	80.5771	91.3797	83.8919	89.1942	93.1183	83.9386	96.8226	96.2823	94.4177
AT4G26140.4	0	0	0	0	0	0	0	0	0
AT4G26140.9	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|343467|fgenesh1_kg.8_#_568_#_TRINITY_DN12558_c0_g1_i1	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|340882|fgenesh1_kg.6_#_1507_#_TRINITY_DN2807_c0_g2_i1	NA	NA	NA	0	0	0	0.013317	0	0.014373
AT4G34440.1	0.008238	0.007545	0.008309	0.007176	0.017581	0.018281	0.021198	0.023326	0.007626
AT1G67280.2	0	0	0	0	0	0	0	0	0
AT4G26150.1	0.143523	0.065724	0.072384	0.156275	0.019143	0.099532	0.046165	0.084665	0.083043
AT1G04380.2	0.179404	0	0.155109	0	0	0	0	0.169331	0.171576
AT4G26170.1	0.045697	0.115094	0.172852	0.06966	0.097523	0.152115	0.176383	0.204874	0.13749
AT4G26180.1	5.25244	4.5967	4.12691	4.71084	5.33477	4.60588	3.05278	4.08318	4.97055
AT1G24190.1	0	0	0	0	0	0	0	0	0
AT4G26180.2	0	0	0.927679	0	0	0.555976	1.86957	0.735419	0
AT4G26200.1	1.79158	1.40991	1.13782	0.705163	0.708043	0.795167	0.751281	0.801654	0.749431
AT4G36105.1	0.178304	0.462687	0.17985	0.232974	0.507358	0.230817	0.152938	0.308535	0.27511
AT4G26210.1	73.3852	75.7507	77.0756	73.6288	74.171	74.44	80.811	78.8658	78.3631
AT4G26220.1	48.4391	38.4484	44.0386	46.2448	46.2772	44.5387	29.8315	43.7077	52.4663
AT5G35980.2	0.132043	0.158546	0	0	0.079826	0.047741	0	0.055043	0.046725
AT2G32710.1	5.80427	3.94645	5.7828	5.71436	5.6734	6.48686	5.22961	6.22018	4.0227
AT4G26230.1	478.367	544.949	461.125	498.117	529.441	524.688	569.655	486.723	492.907
AT4G26240.1	13.112	11.0909	13.3942	11.8944	13.7238	14.7805	11.8197	12.9669	13.4916
jgi|MoeNVP64_1|340186|fgenesh1_kg.6_#_811_#_TRINITY_DN16822_c0_g1_i1	NA	NA	NA	0.022808	0.013969	0.014526	0.011229	0	0
AT5G64280.1	5.64259	5.24383	5.76478	5.87285	6.16482	5.69699	6.48578	6.41245	6.65443
AT4G14780.1	2.73114	1.95074	1.85388	3.92017	4.03233	4.95543	1.66487	5.09073	4.42069
AT4G26260.1	0	0	0	0	0	0	0	0.447466	0
jgi|MoeNVP64_1|321293|fgenesh1_pg.7_#_386	NA	NA	NA	0	0	0	0	0	0
AT1G02140.1	114.972	116.324	118.197	110.325	120.401	121.327	115.174	116.988	123.714
AT4G26288.1	1.06168	0.790036	0.535445	0.867004	0.708043	0.736265	0.455322	0.939438	0.245715
AT4G26320.1	1617.52	1945.83	1318.08	1396.32	1460.3	1464.06	1441.97	1413.48	1110.46
AT2G06200.2	2.19302	2.45233	1.87347	1.78433	2.13434	1.46949	2.21177	1.73217	1.26239
AT4G26330.2	0.1714	0.156979	0.135303	0.142811	0.198797	0.206721	0.12784	0.084405	0.124181
AT4G26370.2	0.504834	0.365325	0.638458	0.420737	0.690801	0.610952	1.37498	1.43518	0.578462
AT4G26380.1	0.082979	0.066498	0.162167	0.126492	0.083009	0.092073	0.177936	0.10769	0.254463
jgi|MoeNVP64_1|348198|fgenesh1_kg.11_#_245_#_TRINITY_DN13118_c0_g1_i1	NA	NA	NA	0	0	0	0	0	0
AT4G26400.1	12.9053	13.3738	13.4631	13.9364	14.9779	13.2211	15.3303	13.9661	12.9128
AT4G26410.1	33.6933	34.0937	30.8813	31.5174	31.5834	34.3567	32.3203	30.9426	32.4307
AT4G26420.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|356168|fgenesh1_kg.18_#_390_#_TRINITY_DN4329_c0_g1_i1	NA	NA	NA	0.012434	0	0	0.016325	0	0.004405
AT4G25600.4	0	0	0	0	0	0	0	0	0
AT4G26430.1	8.34802	9.26915	8.12937	7.59496	7.87404	7.95918	8.55714	8.89082	9.56015
AT2G42955.1	0.221859	0.541845	0.634053	0.48314	0.789116	0.410285	0.666038	0.383903	0.581932
AT4G20400.2	0	0	0	0	0	0	0	0	0.058562
AT4G26470.1	0	0	0	0	0	0	0	0	0
AT3G17240.1	62.2598	60.261	57.3794	53.0319	61.9671	58.26	52.8517	56.4486	60.5437
AT4G26470.3	18.8707	13.2216	14.5951	16.1208	13.5355	13.8799	9.26449	13.7997	14.0183
jgi|MoeNVP64_1|404802|MIX12048_2_13	NA	NA	NA	0	0	0	0	0.010783	0.010576
jgi|MoeNVP64_1|354123|fgenesh1_kg.16_#_102_#_TRINITY_DN12508_c0_g1_i1	NA	NA	NA	0	0	0	0.031006	0	0
AT1G68500.1	21.5604	13.3993	22.5242	27.1651	22.5953	26.4864	19.4839	19.9865	22.4548
AT4G26480.2	2.09499	0	0	0	0	0	0	2.74666	0
AT1G15100.1	108.557	85.5669	97.451	112.595	90.063	100.058	86.1127	104.027	109.036
AT4G26530.1	0.01755	0	0.017703	0	0.018727	0.019474	0.572039	0	0
AT4G26540.1	13.4756	14.9139	12.963	13.4904	13.954	13.2318	13.6751	14.1825	14.2884
AT5G66040.2	136.325	137.58	210.707	155.918	148.147	272.371	138.857	145.195	193.237
AT5G05640.1	11.2154	13.125	12.4074	12.028	13.1899	12.043	14.3781	13.9434	12.9319
AT3G43280.1	0	0	0	0	0	0	0	0	0
AT4G26555.1	7.71904	8.80173	7.71505	8.70671	8.09409	10.054	8.77271	9.86635	11.1287
AT4G26570.2	1.21478	2.29968	0.492918	0.778396	0.2	2.58345	2.1108	2.07062	1.81559
jgi|MoeNVP64_1|322246|fgenesh1_pg.8_#_658	NA	NA	NA	0	0	0	0	0	0
AT4G26600.1	5.61697	6.16872	5.23434	5.73096	6.01115	5.60287	6.20752	6.12437	5.95369
AT3G14470.1	4.25088	2.1771	2.3726	3.06472	2.61626	3.02467	1.6756	2.85511	2.81422
AT4G26600.3	0	0	0	0	0	0	0	0	0
AT5G40060.1	0.530316	0.345495	0.452197	0.55243	0.35734	0.527768	0.295432	0.361214	0.496006
AT4G03610.4	13.8528	14.5685	17.1422	15.1971	14.2191	16.2153	13.4572	12.1578	14.4429
AT4G26610.1	11.4243	11.6036	11.6272	11.8621	12.5439	11.8777	11.8863	12.9286	11.5703
AT4G26620.1	13.0423	12.6332	13.2773	13.2076	14.3607	13.6825	15.1691	14.1971	14.4094
AT4G27840.1	9.76947	10.9164	11.0894	9.2922	9.49533	9.30011	8.61306	8.47606	10.1023
AT4G26630.1	29.3195	27.3282	25.879	27.9374	28.8795	25.6425	27.9245	28.1902	29.7241
jgi|MoeNVP64_1|330278|fgenesh1_kg.1_#_2120_#_TRINITY_DN19322_c0_g1_i1	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|157299|CE156778_54262	NA	NA	NA	0.01388	0.025504	0.02652	0	0	0.007375
AT2G01640.1	28.3434	29.9754	29.6458	28.3956	26.6817	29.0526	31.1049	27.8023	28.845
AT4G26660.1	5.64677	6.40943	6.01969	5.66475	6.58939	5.52321	5.65835	5.50653	6.02655
AT4G26700.1	2.25325	2.22614	2.22658	2.14067	2.46048	2.1003	2.0251	2.08297	2.03241
AT5G47560.1	6.10248	5.53091	7.20089	6.37519	7.24522	7.27585	5.19805	6.46859	6.98102
AT4G01460.1	0.062368	0.114241	0.167758	0.162982	0.354933	0.09227	0.124823	0.156976	0.173213
AT4G26700.3	0.327199	0.039373	0	0.173569	0	0.146888	0	0	0.067348
AT5G44680.1	1.82317	2.89755	2.59622	1.68154	1.77377	1.76513	2.60634	1.61958	2.0684
AT4G36100.1	0	0	0	0	0	0	0	0	0
AT4G26701.1	0	1.19032	0	0	0	0	0	0	0
AT4G26710.1	1701.38	1571.97	1559.78	1839.2	1540.68	1545.22	1422.88	1683.72	1425.78
AT4G26720.1	15.5527	14.5624	15.4028	13.8881	15.0889	14.5094	15.3709	14.2694	15.6649
AT4G19360.1	0	0	0	0	0.027789	0	0	0	0
AT4G26790.1	3.22327	2.60574	3.37838	2.76066	2.5171	2.87718	1.80711	1.86956	2.45053
AT4G26800.2	0.885808	0.985856	1.17624	1.14276	1.16057	1.14462	1.2022	1.03715	1.22488
AT1G55710.1	0	0	0	0	0	0	0	0	0
AT4G26830.1	0.337645	0	0.327476	0.192306	0.180143	0	0.256195	0.204163	0.239772
AT3G27070.1	1.6451	3.23796	3.45703	2.60985	2.84418	2.60686	2.79132	3.01536	3.23318
AT4G26850.1	22.3358	19.1872	21.7289	18.9991	21.3353	21.0063	21.3973	20.3197	21.9357
AT4G26860.2	0	0	0.088658	0.082551	0	0	0.092067	0.201048	0
AT4G26880.1	1.03798	0.823894	0.488594	1.08499	0.886065	0.537474	1.18709	1.63283	0.89686
AT4G26890.1	1.55219	1.21326	1.25523	1.084	0.899527	0.846298	1.20513	1.31348	1.04056
AT2G36250.1	10.1893	9.86977	10.944	10.4313	11.6166	11.1295	10.9221	10.6217	12.162
AT4G34510.1	0.681736	0.613422	0.651458	0.645936	0.587064	0.570651	0.430869	0.474126	0.675413
AT4G26940.2	0.313905	0.49039	0.802602	0.967732	1.52306	0.431183	0.538928	0.468566	0.993131
AT4G26970.1	61.2572	56.3606	56.0786	57.4035	61.9849	57.1559	42.7131	57.392	61.1299
AT4G27060.1	8.77727	8.69684	8.40981	8.76798	9.59054	8.23393	9.20222	8.87493	9.5191
AT1G05600.1	1.87099	2.09203	2.22299	1.81975	2.04544	2.35622	2.08725	1.85261	2.60344
AT1G02320.1	0	4.40691	0	2.09571	0	8.0086	0	0	0
AT4G27070.1	5.53414	5.89256	6.26594	5.59368	5.90522	6.05855	6.40666	6.24714	6.3442
AT4G05080.1	0	0	0	0	0	0	0	0	0
AT4G27100.2	4.79635	4.80289	3.91825	4.27952	4.8742	4.90005	4.88871	4.79336	5.02088
AT4G27140.1	0	0	0	0	0	0	0	0	0
AT2G20625.1	1.14856	0.137207	0.201482	0.217496	0.373	0.554097	0.214166	0.188533	0.462299
AT3G12600.2	0	0	0	0	0.641202	0.494578	0	0.248701	0.102319
AT4G27150.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|339012|fgenesh1_kg.5_#_1471_#_TRINITY_DN6397_c0_g2_i2	NA	NA	NA	0.002276	0	0.008697	0.002241	0	0.002419
AT2G24520.4	1.44366	1.22009	1.28353	1.45669	1.22375	1.32994	1.75338	1.73393	2.13305
AT2G15310.1	6.65546	6.99718	8.42129	7.61554	6.68151	6.59825	7.26248	7.95442	8.93214
AT4G27220.2	0.04586	0	0.046257	0.024967	0	0.082688	0.039335	0.048695	0.042455
AT4G27230.1	131.675	145.675	148.672	129.252	130.589	119.67	136.261	119.15	131.875
AT4G27240.1	0	0.657116	0	1.06392	0.903414	0.970225	0.489292	0.256683	0
AT4G27240.2	0.835157	0.105884	1.08108	0	0	0	0.631578	0.833012	1.01799
AT4G31860.2	0	0	0	0	0	0	0	0	0
AT4G27250.1	1.01509	1.56577	1.25741	0.631367	1.08585	1.36344	1.47396	1.50546	1.25297
AT1G11840.6	326.541	323.295	374.813	385.295	436.692	382.122	357.539	335.654	408.595
AT4G27250.2	0	0	0	0.165873	0.135287	0	0.071447	0.182091	0
jgi|MoeNVP64_1|416996|estExt_fgenesh1_pg.C_140340	NA	NA	NA	0	0	0	0	0	0
AT4G27260.1	6.5073	7.29906	7.23672	7.53923	8.45523	7.29139	6.30277	6.8924	7.3441
AT4G27270.1	28.1577	25.8246	25.7406	25.2479	25.0031	26.1308	23.9493	26.5767	26.3225
AT4G27270.4	0	0	0	0	0	0	0	0	0
AT2G37260.1	2.30135	2.67204	2.42185	2.42731	2.24921	2.86549	2.87364	2.22324	2.55877
AT4G27290.1	0	0	0.461896	0	0	0	0	0	0
AT1G08570.2	0	0	0.081479	0.070361	0	0	0.304522	0.071408	0
AT1G51360.1	11.8449	9.18464	11.4896	10.2189	10.5393	10.7075	9.73784	9.89395	11.3509
AT4G27320.1	86.1563	75.029	79.7396	73.8762	77.7852	72.7981	69.7448	89.8205	79.5512
jgi|MoeNVP64_1|103003|CE102482_2199	NA	NA	NA	0	0	0	0	0	0
AT5G44240.1	11.2514	10.7556	10.1192	10.617	10.7177	10.6478	8.74172	10.3694	11.8553
AT4G27350.1	11.6155	10.2081	10.8438	10.0104	10.5484	9.15899	11.023	11.6864	11.8285
AT5G41870.1	4.14438	4.17041	4.76612	4.61032	4.50678	4.745	4.55105	3.94905	5.38849
AT2G34070.1	11.1426	10.7468	10.6588	8.98193	10.6786	8.54991	11.5457	10.2303	11.9285
AT4G27370.1	0	0	0	0	0	0	0	0	0
AT4G27370.2	2.13702	2.26869	1.98404	1.92956	2.19204	1.91226	2.20749	2.17542	2.34851
AT4G23810.1	2.08168	1.61322	2.03917	2.52816	2.8193	2.77621	2.24909	3.4195	3.63191
AT4G27400.1	9.12676	8.08478	6.1876	6.87488	5.86719	5.29173	7.26691	9.30274	8.65695
AT4G28540.1	32.065	29.5906	30.5094	29.9504	30.6347	30.2177	26.4778	30.3913	32.5422
jgi|MoeNVP64_1|407045|MIX14291_2_37	NA	NA	NA	0	0	0	0	0	0
AT4G27420.1	0	0	0	0	0	0	0	0	0
AT4G27460.1	1.69302	1.66543	1.45471	0.983166	1.23782	1.18279	1.6673	1.16888	1.33513
jgi|MoeNVP64_1|338704|fgenesh1_kg.5_#_1163_#_TRINITY_DN6401_c1_g3_i1	NA	NA	NA	0.011404	0.027939	0	0.011229	0	0
AT4G27470.1	15.1936	13.8602	13.2922	13.7066	15.0888	15.2229	11.8967	15.9876	15.0405
AT1G55390.1	0.780498	0.751675	0.689875	0.602774	0.6697	0.607117	0.586643	0.79743	0.752349
AT4G27490.1	13.5844	15.4094	12.8641	14.4735	13.3477	14.4293	14.3745	14.9119	14.0862
AT4G27500.1	95.9781	98.8188	91.3369	96.1389	99.7351	93.031	99.0439	99.8645	102.837
jgi|MoeNVP64_1|161917|CE161396_4450	NA	NA	NA	0.105825	0.063155	0.065672	0.008016	0.00882	0.005768
AT4G27500.2	0.52922	0.943802	1.46982	0.130642	1.67905	0.311628	0.1529	0.496893	1.38218
AT4G27510.2	0	0	0	0	0	0	0	0	0
AT4G27520.1	19.0672	19.8888	24.3565	26.5176	25.0305	28.0815	26.7651	23.8528	31.8268
AT4G27550.2	0.055044	0.03781	0.027761	0.053941	0.051393	0.038173	0.029509	0.071436	0.031849
AT1G01100.3	196.338	319.804	253.33	308.238	262.184	200.193	296.343	305.986	285.786
AT4G27560.1	20.0428	17.304	24.9297	21.5471	21.5594	23.746	18.6505	15.5356	25.0605
AT4G27590.2	0.078167	0.098152	0.076941	0.136594	0.198429	0.081668	0.042176	0.125293	0.096371
AT5G54225.1	0	0	0	0	0	0	0	0	0
AT4G09150.2	2.11288	1.67928	0.347029	0.959271	1.2967	1.17654	0.670756	0.746019	1.03598
AT4G27600.1	8.79127	7.28748	8.52841	8.34122	8.34435	8.45589	7.81831	7.95681	9.06082
AT4G27630.2	3.50868	3.74767	3.27454	3.33051	3.06665	2.66289	2.63532	2.83366	2.99881
AT4G27630.4	0.179854	0.12936	0.050321	0.219765	0	0.132698	0.598389	0.203798	0.215851
AT4G25180.1	5.26696	4.82381	4.60857	4.6432	4.67216	4.50633	4.15481	4.69172	5.18926
AT4G27630.5	0	0	0	0	0	0	0	0	0
AT4G27640.1	16.9988	17.7133	17.9455	17.3407	18.6042	17.4985	19.1009	19.2816	19.0281
jgi|MoeNVP64_1|388704|fgenesh1_pm.13_#_139	NA	NA	NA	0.152051	0	0.096842	0.074861	0.082377	0.161596
AT3G21920.2	0	0	0	0	0	0	0	0	0
AT4G27650.1	9.86784	9.99678	9.88742	9.55071	9.97072	10.5679	9.222	10.8892	11.0744
jgi|MoeNVP64_1|297028|estExt_Genewise1.C_12_t20028	NA	NA	NA	0	0.005606	0	0	0	0.004864
AT2G33370.2	0	0	0	0	0	0	0	0	0
AT4G27652.1	83.7564	54.9559	64.308	49.0018	64.0281	83.2253	60.0463	67.2545	62.4936
jgi|MoeNVP64_1|355068|fgenesh1_kg.17_#_147_#_TRINITY_DN5515_c0_g1_i4	NA	NA	NA	0.054444	0.05002	0.069351	0	0	0.028931
AT4G27690.2	0	0	0	0	0	0	0	0	0
AT5G03200.1	8.64306	8.05503	9.04378	8.90215	9.4253	9.18975	8.42368	8.28327	9.91822
AT4G27700.1	7.914	8.15414	10.6665	9.68684	11.6478	11.4308	9.56777	8.08137	10.2949
AT4G27710.1	7.0407	6.01383	7.32764	7.59899	7.08628	7.60706	5.27725	6.36611	8.22318
AT4G30940.1	2.18583	2.36029	1.81011	1.88052	1.7565	2.26068	2.02533	1.91028	1.81121
AT4G27710.2	0.086795	0.135317	0.633394	0.355679	0.3911	0.217792	0.836798	0.231694	0.251304
AT1G67300.6	0	0	0	0	0	0	0.120253	0	0.510975
AT3G54500.3	0	0	0	0	0	0	0	0	0
